I'm not hungry right now.,Ahora no tengo hambre.
He asked for more money.,Ha pedido más dinero.
"""Tom likes Mary."" ""Tell me something I don't know.""","""A Tom le gusta María."" ""Dime algo que no sepa."""
He was carrying an umbrella under his arm.,Él llevaba un paraguas bajo el brazo.
Tom helped himself.,Tom se ayudó a sí mismo.
I thought I'd forgotten to close the windows.,Pensé que había olvidado cerrar las ventanas.
I'm still not sure.,No estoy segura todavía.
Is Tom still on vacation?,¿Tomás todavía está de vacaciones?
"My brother bought a used car, so it was not very expensive.","Mi hermano compró un auto usado, así que no era muy caro."
What happened to the dog?,¿Qué le pasó al perro?
What do you think this means?,¿Qué crees que significa esto?
"Make way, dude. I'm coming through.",Abre cancha güey que voy a pasar.
"Even though Tom tried to explain it to Mary, she still couldn't understand.","A pesar de que Tom trató de explicárselo a Mary, ella todavía no podía entender."
I used to hate Boston.,Me disgustaba Boston.
I begged Tom to stay.,Le rogué a Tom que se quedara.
I want to go back to my desk.,Quiero volver a mi escritorio.
It is hard to adapt this story for children.,Es difícil adaptar esta historia para niños.
Tom knows just where to go.,Tom sabe justo adónde ir.
Does money bring happiness?,¿El dinero trae la felicidad?
Tom doesn't understand the difference between a cathode and an anode.,Tom no entiende la diferencia entre un cátodo y un ánodo.
May I speak to you alone?,¿Puedo hablar a solas contigo?
Everyone paid for their own meal.,Cada cual pagó su comida.
I want to emigrate to Australia.,Quiero emigrar a Australia.
She caught colds often.,Ella se resfriaba con frecuencia.
One American was killed in the fight.,Un americano fue asesinado en la pelea.
You can't go now.,No te puedes ir ahora.
They were doing eighty kilometers and they passed us.,Iban a ochenta kilómetros y nos adelantaron.
It is very cold today.,Hoy hace mucho frío.
I told you everything I remember.,Te conté todo lo que recuerdo.
You cannot do this.,No pueden hacer esto.
The food is ready.,La comida está lista.
What did I trip over?,¿Sobre qué tropecé?
I was just going to call a cab.,Ahora mismo iba a llamar a un taxi.
My parents aren't home right now.,Mis padres no están en casa ahorita.
Tom didn't mention why he was looking for Mary.,Tom no mencionó por qué estaba buscando a María.
Tom is donating blood.,Tom está donando sangre.
They're both dead.,Ambos están muertos.
I want to find out what caused the problem.,Quiero averiguar qué ocasionó el problema.
Tom looks young.,Tom luce joven.
I agreed with him on that point.,Yo estuve de acuerdo con él sobre ese punto.
The birds are so tame they will eat from your hand.,Los pájaros son tan mansos que comerán de tu mano.
She stared at me.,Ella fijó la mirada en mí.
I've gained weight.,He ganado peso.
I think this is really exciting.,Pienso que esto es realmente excitante.
I lent Tom my umbrella.,Le presté a Tom mi sombrilla.
His house is very modern.,Su casa es muy moderna.
I don't like any of these records.,No me gusta ninguno de estos discos.
What is his nationality?,¿Cuál es su nacionalidad?
I need 30 minutes.,Necesito treinta minutos.
My grandfather is a bit hard of hearing.,Mi abuelo es un poco duro de oído.
I know what's up.,Yo sé lo que pasa.
We're on strike because the company hasn't improved our wages.,Estamos de huelga porque la empresa no nos aumentó el sueldo.
It's not logical.,No es lógico.
I've got too much to do.,Tengo demasiadas cosas que hacer.
"A committee is a group of people who individually can do nothing, but who, as a group, can meet and decide that nothing can be done.","Un comité es un grupo de personas que aisladamente nada pueden hacer, pero que como grupo pueden reunirse y decidir que nada puede hacerse."
You are not a student.,No sos estudiante.
His project ended in failure.,Su proyecto terminó fracasando.
We're getting closer.,Nos estamos acercando.
What have you come up with?,¿Qué se te ocurrió?
Tom got married to an older woman.,Tom se casó con una mujer mayor.
Tom didn't want to do what Mary suggested.,Tom no quiso hacer lo que sugirió Mary.
Tom has a cough.,Tom tiene tos.
Half a loaf is better than none.,La mitad de un pan es mejor que nada.
A mine is where you find precious minerals.,Una mina es dónde encuentras piedras preciosas.
The telephone doesn't work.,El teléfono no funciona.
Do you like black cats?,¿Le gustan los gatos negros?
You cannot buy happiness.,La felicidad no puede comprarse.
Do you have alcohol-free drinks?,¿Tiene bebidas sin alcohol?
That's unacceptable.,Eso es inaceptable.
Introduce me to your parents when you feel ready.,Presentame a tus padres cuando te sientas preparada.
Is Tom always like this?,¿Es Tom siempre así?
I have already done my homework.,Ya he hecho los deberes.
"When he heard the whistle, he crossed the street.","Cuando oyó el pitido, cruzó la calle."
I'm afraid this job is too much for you.,Me temo que este trabajo es demasiado para ti.
I can't believe you actually did something like that.,No puedo creer que realmente hayas hecho algo así.
Sight is one of the five senses.,La vista es uno de los cinco sentidos.
This works every time.,Esto funciona siempre.
It's better not to say anything about her to him.,Es mejor no decirle a él nada acerca de ella.
Her eyes filled with tears.,Sus ojos se llenaron de lágrimas.
Thank you for your hard work.,Gracias por tu trabajo duro.
Tom lied to you.,Tom te mintió.
Do you know a man named Tom Jackson by any chance?,"¿Conoces a un hombre llamado Tom Jackson, por casualidad?"
He is eager to go there.,Está ansioso por ir.
I'll give you a present.,Te daré un regalo.
I'm broke and tired.,Estoy quebrado y cansado.
Don't try to do two things at the same time.,No trates de hacer dos cosas al mismo tiempo.
The food's not ready yet.,La comida no está lista aún.
He got interested in the story.,Se interesó por la historia.
Everybody paid.,Todo el mundo pagó.
We are teachers.,Somos profesores.
Have you chosen a topic?,¿Escogiste un tema?
"Beetles, butterflies and cockroaches are insects.","Los escarabajos, las mariposas y las cucarachas son insectos."
This is a waterproof watch.,Este es es un reloj sumergible.
I miss you when you're not here.,Te extraño cuando no estás acá.
Tom came back to Boston last October.,Tom regresó a Boston el pasado octubre.
What is the man doing?,¿Qué está haciendo el hombre?
"She misses him, especially on rainy days.","Ella le echa de menos, especialmente en los días de lluvia."
Close the book.,Cierra el libro.
The picture is in black and white.,La imagen está en blanco y negro.
She advised him to use a bicycle.,Ella le aconsejó que usara una bicicleta.
"Since you did the cooking, I'll do the dishes.","Ya que tú preparaste la comida, yo fregaré los platos."
The boy was afraid of the dark.,El niño le tenía miedo a la oscuridad.
Try putting yourself in my shoes.,Tratá de ponerte en mi lugar.
I like my job very much.,Me gusta mucho mi trabajo.
Do you know how to use this?,¿Sabes usar esto?
We had hardly started when it began to rain.,Acabábamos de empezar cuando comenzó a llover.
Tom spends all day speaking French at school and only speaks English at home.,Tom se pasa todo el día hablando francés en la escuela y solo habla inglés en su casa.
What's your favorite breakfast food?,¿Cuál es tu desayuno favorito?
It's going to rain this evening.,Esta noche va a llover.
Tom confessed that he had stolen the money.,Tom confesó que él había robado el dinero.
She is almost sixty years old.,Ella tiene casi sesenta años.
Where did you get that?,¿Dónde obtuviste eso?
I don't like any of these hats.,No me gusta ninguno de estos sombreros.
We are accustomed to wearing shoes.,Estamos acostumbrados a llevar zapatos.
The decision was unavoidable.,La decisión era forzosa.
I can do it now.,Lo puedo hacer ahora
Things are looking good.,Las cosas se ven bien.
You should have accepted his advice.,Debiste haber aceptado su consejo.
This book belongs to you.,Este libro te pertenece.
Tom could swim like a fish before he turned eight.,Tom podía nadar como un pez antes de cumplir ocho.
I spend a few hours a day maintaining my website.,Paso unas pocas horas al día manteniendo mi sitio web.
Add a little sugar and cream.,Añada un poco de azúcar y crema.
Tom saw Mary wink at John.,Tom vio a Mary guiñarle a John.
I am married and I have a daughter.,Estoy casada y tengo una hija.
Tom gave me these old coins.,Tom me dio estas monedas viejas.
I know this area like the back of my hand.,Conozco esta zona como la palma de mi mano.
You can set the white of an egg by boiling it.,Puedes hacer la clara del huevo cociéndola.
I'll leave that to you.,Te lo dejaré a ti.
Where would you like to sit?,¿Dónde le gustaría sentarse?
Stop there.,Detente ahí.
No one stops to listen to him.,Nadie se detiene a escucharlo.
Tom talked to Mary on the phone.,Tomás habló con María por teléfono.
I like her very much.,Ella me gusta mucho.
He played an active part in the revolution.,Él jugó un papel activo en la revolución.
I don't remember seeing you two years ago.,No recuerdo haberte visto desde hace dos años.
He is nothing more than a coward.,Él no es más que un cobarde.
I will wait until you have finished your homework.,Esperaré a que hayas acabado los deberes.
They seemed to be discussing a matter of great importance.,Ellos parecían estar discutiendo un tema de mucha importancia.
Did you turn the stove off?,¿Apagaste la cocina?
"I just want to be your friend, nothing more.","Solo quiero ser tu amiga, nada más."
Do you study English?,¿Estudias inglés?
I thought I was invincible.,Pensé que era invencible.
Are you studying?,¿Están estudiando?
Tom's parents were devastated.,Los padres de Tom estaban hechos polvo.
My apartment is near here.,Mi departamento está cerca de aquí.
That would be putting the cart before the horse.,Sería como poner el carro delante de los bueyes.
Could you tell me something about yourself?,¿Puedes contarme algo acerca de ti?
Sumo is a traditional Japanese sport.,El Sumo es un deporte tradicional japonés.
The trouble is that we have nowhere to stay tonight.,El problema es que no tenemos donde quedarnos esta noche.
We're here to help you.,Estamos aquí para ayudaros.
Don't be stupid.,No seas tonto.
I went to school with Tom.,Fui al colegio con Tom.
I'd like to know where Tom is.,Quisiera saber dónde está Tom.
These things happen.,Estas cosas suceden.
I don't think I'll ever sound like a native speaker no matter how much I try.,"No creo que llegue a sonar nunca como un hablante nativo, sin importar cuánto lo intente."
At last he reached his goal.,Por fin él consiguió su objetivo.
I'm not one of your employees.,Yo no soy uno de tus empleados.
His height is a great advantage when he plays volleyball.,Su altura es una gran ventaja cuando juega a voleibol.
We're running out of time.,Nos estamos quedando sin tiempo.
I bought the car.,Compré el auto.
I thought you might need our help.,Pensé que podrías necesitar nuestra ayuda.
I've got to keep going.,Tengo que seguir.
It would be great if you could sing.,Sería genial si pudieras cantar.
I thought you didn't have any family.,Pensé que no tenías familia.
This is taking forever.,Esto está llevando una eternidad.
He replied that he did not know.,Él respondió que no lo sabía.
I found it difficult to put it into practice.,Me resultó difícil ponerlo en práctica.
I feel much better today.,Hoy me siento mucho mejor.
The police took some pictures of the scene of the accident.,La policía tomó algunas fotos de la escena del accidente.
I'm going to tell the truth.,Voy a decir la verdad.
I had a funny dream last night.,Anoche tuve un sueño divertido.
We're Tom's parents.,Somos los padres de Tom.
My aunt gave me the pendant I'm wearing.,Mi tía me regaló el pendiente que llevo puesto.
It's inevitable.,Es inevitable.
He smokes a pack of cigarettes a day.,Él fuma un paquete de puchos por día.
Is there somebody else here?,¿Hay alguien más aquí?
That's too much.,Eso es demasiado.
Are they speaking English?,¿Están hablando en inglés?
I think it's crazy.,Creo que es una locura.
Raise up your left hand.,Levanta la mano izquierda.
Where's the emergency exit?,¿Dónde está la salida de emergencia?
Tom began to look for a job three months before he graduated from college.,Tom comenzó a buscar trabajo tres meses antes de graduarse de la universidad.
We can do it right now.,Lo podemos hacer ya mismo.
My mother stopped her sewing and picked up her book.,Mi madre paró de coser y recogió el libro.
Tom told Mary he wouldn't let her go by herself.,Tom le dijo a Mary que no la dejaría ir sola.
"I'm going to be around tomorrow afternoon, so please drop in.","Voy a estar por aquí mañana en la tarde, así que por favor pasa a visitarme."
I've come to save Tom.,Vine a salvar a Tom.
What a letdown!,Vaya decepción.
Come up here.,Sube aquí.
The food's spoiled because of the heat.,Por el calor se ha descompuesto la comida.
You shouldn't have said that.,Ustedes no deberían haberlo dicho.
Do you still love him?,¿Todavía lo amás?
"You've been paid, haven't you?","Ya te han pagado, ¿no?"
My friend is studying Korean.,Mi amiga estudia coreano.
The store is closed until further notice.,La tienda está cerrada hasta próximo aviso.
How do you make a box?,¿Cómo haces una caja?
Tom says he can't sleep.,Tom dice que no puede dormir.
Did you catch the train?!,¡¿Alcanzaste el tren?!
She drank two glasses of wine at the party.,Ella se bebió dos vasos de vino en la fiesta.
What forms do we need to file?,¿Qué formas necesitamos nosotros guardar?
They usually say that women live longer than men.,Comúnmente se dice que las mujeres viven más que los hombres.
A lot of software is available for making multimedia presentations.,Existen muchas aplicaciones informáticas para hacer presentaciones multimedia.
I don't drink or smoke.,Yo no bebo ni fumo.
"It doesn't seem possible, does it?","No parece posible, ¿verdad?"
She is very intelligent.,Ella es muy inteligente.
I often lie on this bench.,A menudo me tumbo en este banco.
No students could answer the question.,Ningún estudiante pudo contestar a la pregunta.
A few of these are mine.,Unas cuantas de éstas son mías.
He decided to go abroad.,Decidió irse al extranjero.
What do you think of the new teacher?,¿Qué opinas del nuevo profesor?
Read as many books as you possibly can.,Lee tantos libros como te sea posible.
I can't go with you because I'm very busy.,No puedo ir contigo porque estoy muy ocupado.
I didn't mean to interrupt anything.,No quise interrumpir nada.
Did you bring a hair dryer?,¿Trajeron un secador de pelo?
I'm good at problem solving.,Soy bueno resolviendo problemas.
You're rich.,Eres rico.
She is not in the least surprised.,Ella no está nada sorprendida.
I've got some bad news.,Tengo malas noticias.
I listened but could not hear any sound.,Me puse a escuchar pero no oí ningún sonido.
Tom doesn't want to tell Mary everything.,Tom no le quiere decir todo a María.
I'm tired now.,Ahora estoy cansado.
Give him the message when he comes back.,Dale el recado cuando él vuelva.
There's only a little milk left.,Sólo queda un poco de leche.
You can't make me do anything I don't want to do.,Tú no me puedes forzar a nada que yo no quiera hacer.
Tom felt a little dizzy.,Tom se sintió un poco mareado.
Tom told his son the story about a monster that ate children.,Tom le contó a su hijo la historia de un monstruo que comía niños.
I'm back.,Estoy de vuelta.
I stayed home because of the rain.,Me quedé en casa por la lluvia.
Tom has been trying to learn how to juggle.,Tom ha estado intentando aprender a hacer malabares.
You shouldn't have borrowed Tom's car.,No debiste haber tomado prestado el auto de Tom.
That jacket is way too big for you.,Esa chaqueta es demasiado grande para ti.
Tom took the stairs two at a time.,Tom subía las escaleras de a dos escalones.
An immense monument was erected in honor of the noble patriot.,Un enorme monumento fue erigido en honor al noble patriota.
Something's obviously wrong.,Claramente hay algo que está mal.
I hope to visit Nara next time.,Espero visitar Nara la próxima vez.
There are many words that I don't understand.,Hay muchas palabras que no entiendo.
Grandmother sent us a box of apples.,La abuela nos mandó una caja de manzanas.
Tom was on television last week.,Tom salió en televisión la semana pasada.
The thunder became louder.,El trueno se hizo más fuerte.
It's none of your business.,No es de tu incumbencia.
My father isn't reading a book now.,Mi padre no está leyendo un libro ahora.
She used to wash her hair before going to school.,Ella acostumbraba lavar su cabello antes de ir a la escuela.
He'll be a good husband.,Será un buen marido.
The adventure begins.,La aventura comienza.
The train arrived on time.,El tren llegó puntual.
He is our teacher and a person we should respect.,Él es nuestro profesor y es una persona que debiéramos respetar.
I like writing.,Me gusta la escritura.
Tom asked Mary if she'd like a cup of coffee.,Tom le preguntó a Mary si le gustaría una taza de café.
The lavishness of the party amazed everybody.,La fiesta maravillaba por su riqueza.
I think Tom's cheating.,Creo que Tom está haciendo trampa.
Let's quickly finish the remaining work and go out for some drinks.,Terminemos rápido el trabajo restante y salgamos a tomar algo de beber.
Tom picked us up at the airport.,Tomás nos pasó a buscar al aeropuerto.
Life is expensive.,La vida es cara.
This is unfortunate.,Esto es lamentable.
You've gained weight.,Has ganado peso.
I needed it.,Yo lo necesité.
The towel is dry.,La toalla está seca.
Tom is good to me.,Tom es bueno conmigo.
You're quite smart.,Son bastante inteligentes.
We're back from Australia.,Regresamos de Australia.
Tom has to do this.,Tomás tiene que hacer esto.
Let's try something a little simpler.,Vamos a probar algo un poco más sencillo.
Don't be so impatient.,¡No seáis tan impacientes!
Tom and Mary are mad at John.,Tom y Mary están furiosos con John.
Maybe it's a trap.,Tal vez es una trampa.
I could kill you.,Yo los podría matar.
I'm too busy to help you do that.,Estoy demasiado ocupado para ayudarte a hacer eso.
"Show me the way, will you?",¿Puedes mostrarme el camino?
Tom seldom wears his black shirt.,Tom rara vez se pone su camisa negra.
We all wish for happiness.,Todos aspiramos a la felicidad.
Kaoru has gone to America.,Kaoru fue a América.
I can't help you.,No puedo ayudaros.
I don't know where my watch is.,No sé dónde está mi reloj.
Tom is the only boy who doesn't like football.,Tomás es el único chico que no le gusta el fútbol.
Tom doesn't owe me anything.,Tom no me debe nada.
Somebody is playing the piano.,Alguien está tocando el piano.
Koalas are more popular than kangaroos.,Los koalas son más populares que los canguros.
Tom refused to pay his bill.,Tom se rehusó a pagar su cuenta.
She married him.,Ella se casó con él.
He's always joking.,Está siempre bromeando.
He had to feed his large family.,Él tenía que alimentar a su numerosa familia.
I spent last year in Boston.,Pasé el año pasado en Boston.
Now stop crying.,Ya basta de llorar.
Tom and Mary are tired.,Tom y Mary están cansados.
Why don't you ask Tom to proofread this for you?,¿Por qué no le pides a Tom que te revise este texto?
Tom adores Mary.,Tom adora a Mary.
I heard the news on the radio.,Escuché la noticia en la radio.
Tom speaks French much better than Mary.,Tom habla francés mucho mejor que Mary.
Either you are right or he is.,O tú tienes razón o la tiene él.
"Finally, I found a job.",Por fin he encontrado un trabajo.
Tom and Mary looked into each other's eyes.,Tom y Mary se miraron a los ojos.
They don't want us working together.,No quieren que trabajemos juntas.
She choked him with her bare hands.,Ella le estranguló con sus propias manos.
I won't be getting married this year.,No me voy a casar este año.
I don't really know Tom.,En verdad no conozco a Tom.
It failed.,Falló.
I thought Tom would say hi.,Pensé que Tom diría hola.
We just gave up too soon.,Nos rendimos demasiado pronto.
Can't you guess what I'm doing?,¿No adivinas lo que estoy haciendo?
Isn't it exciting?,¿No es emocionante?
Tom's birthday is today.,Hoy es el cumpleaños de Tom.
My mother doesn't like my room being untidy.,A mi madre no le gusta que mi habitación esté desordenada.
I can hardly make out what he says.,Apenas puedo entender lo que él dice.
How much should my daughter be eating?,¿Cuánto debería estar comiendo mi hija?
I think he's Mary's older brother.,Creo que es el hermano mayor de Mary.
Will you watch the superbowl?,¿Vas a ver el Super Bowl?
I didn't ask you to come.,No te pedí que vinieras.
We remained silent.,Permanecimos callados.
You've got me.,Me has pescado.
Write down your date of birth here.,Escribe tu fecha de nacimiento aquí.
Take Tom outside.,Saquen a Tom.
You ruined my life.,Arruinaste mi vida.
The story was very interesting.,La historia era muy interesante.
Can I use your typewriter?,¿Puedo usar tu máquina de escribir?
We see him every day.,Lo vemos todos los días.
She wants me to help her.,Ella quiere que la ayude.
He goes to school on foot.,Va caminando a la escuela.
Tom hopes you'll speak to Mary.,Tom espera que hables con Mary.
That really doesn't seem possible.,"Eso, en verdad, no parece posible."
So what do you want with me?,"Así que, ¿qué quieres hacer conmigo?"
Tom decided that he wanted to live in Boston.,Tom decidió que quería vivir en Boston.
Tom cringed in fear.,Tom se encogió aterrorizado.
Keep your pants on.,No te quites los calzoncillos.
The fire had spread to the next building before the firemen came.,El incendio se había propagado al siguiente edificio antes de que vinieran los bomberos.
Tom can play tennis very well.,Tom puede jugar muy bien tenis.
You're sweet.,Eres muy dulce.
This book belongs to me.,Este libro me pertenece.
They called their son John.,Llamaron a su hijo John.
I should be there by 2:30.,Debería estar allí para las dos y media.
He didn't like being separated from his family.,Él no quería separarse de su familia.
I'm not going to hurt you.,No le haré daño a usted.
I aspire to be like Tom.,Yo quiero ser como Tom.
What kind of movie do you want to watch?,¿Qué tipo de película querés ver?
Are we good to go?,¿Estamos listos?
I'll show you my room.,Le mostraré mi habitación.
"If possible, I'd like to receive new information about this case.","Si es posible, me gustaría recibir nueva información acerca de este caso."
You never know what you can do till you try.,"Si no lo intentas, nunca sabrás lo que eres capaz de hacer."
You are actresses.,Vosotras sois actrices.
We are pretty much in agreement.,Estamos bastante de acuerdo.
I'll have dinner.,Voy a cenar.
We need to do this report again.,Tenemos que rehacer este informe.
There's a hole in this sock.,Hay un agujero en este calcetín.
Does anyone feel sick?,¿Alguien se siente mal?
I gave my brother a dictionary.,Le regalé un diccionario a mi hermano.
He made me go.,Él me hizo ir.
Who is that?,¿Quién es ésa?
I might not do that.,Me da que va a ser que no.
There are a lot of sheep in the pasture.,Hay muchas ovejas en el pasto.
That's just what he needs.,Eso es exactamente lo que necesita.
Why are you dancing?,¿Por qué estáis bailando?
You can't do that. It's illegal.,No podés hacer eso. Es ilegal.
Do you know where we live?,¿Sabes dónde vivimos?
I began to study French when I was thirteen years old.,Comencé a estudiar francés cuando tenía trece años.
You're my princess.,Eres mi princesa.
I don't want Tom to see me coming.,No quiero que Tom me vea venir.
Almost all girls are kind.,Casi todas las chicas son amables.
See you tomorrow at the library.,Te veré mañana en la biblioteca.
His life is in danger.,Su vida está en peligro.
I wish you a Merry Christmas.,Te deseo una feliz Navidad.
I want to meet your older sister.,Quiero conocer a tu hermana mayor.
Can you describe the situation you were in?,¿Puede describir la situación en la que se encontraba?
Do you still trust him after he broke his promise twice?,¿Todavía confías en él después de que haya roto su promesa dos veces?
We heard a noise in the bedroom.,Oímos un ruido en el dormitorio.
I don't want to walk home.,No quiero caminar a casa.
Most of our employees are young.,La mayoría de nuestros empleados son jóvenes.
You'll get there in less than ten minutes.,Llegarás allí en menos de diez minutos.
Do you prefer tea or coffee?,¿Vos preferís un té o un café?
Tom ate what little food he had left.,Tom se comió la poca comida que le quedaba.
I put some milk in my coffee.,Le puse algo de leche a mi café.
You look nice with your hair short.,Te ves bien con el cabello corto.
We are all part of the global economy.,Todos somos parte de la economía global.
The bridge collapsed.,El puente se cayó abajo.
I must have my bicycle repaired.,Tengo que mandar a reparar mi bicicleta.
When water freezes it becomes ice.,Cuando el agua se congela se vuelve hielo.
I'm undressing.,Me estoy desnudando.
Be sure to call me up tomorrow morning.,Asegúrate de llamarme mañana por la mañana.
My English teacher advised me to read these books.,Mi profesor de inglés me recomendó leer estos libros.
He is unpopular for some reason.,"Por alguna razón, él es impopular."
The defeat completely crushed him.,La derrota lo abatió completamente.
She has had quite a lot to drink.,Ella ha bebido bastante.
The mayor of this city was blamed for turning a deaf ear to the people's requests.,Se culpó al alcalde de esta ciudad de hacer oídos sordos a las peticiones de la gente.
I don't belong to the club.,No pertenezco al club.
I bought a pair of gloves.,Me he comprado un par de guantes.
You need to be there.,Necesitas estar ahí.
He came back home three days later.,Él volvió a casa tres días después.
Do you think she's attractive?,¿La encuentras atractiva?
He's afraid of making mistakes.,Él teme equivocarse.
Please open the window.,"Por favor, abre la ventana."
Tom's funeral will be this weekend.,El funeral de Tom será este fin de semana.
Tom remembers.,Tomás se acuerda.
I will tell you about him.,Te hablaré de él.
He did his best to rescue her.,Él hizo todo lo que pudo para rescatarla.
I'm allergic to cigarette smoke.,Soy alérgica al humo de cigarro.
He held the wheel with one hand and waved to me with the other.,Él sujetó el volante con una mano y me saludó con la otra.
You mean a lot to me.,Significáis mucho para mí.
Let's kiss.,Besémonos.
It would be nice if you had a wedge of lime I could squeeze into my icewater.,Sería agradable si tuvieras una rodajita de lima para echar en mi agua helada.
Did you take a bath?,¿Te bañaste?
Do you like to study?,¿Le gusta estudiar?
He refused to take the bribe.,Él se negó a aceptar el soborno.
You can't do this.,No podés hacer eso.
We want to tell you something.,Queremos decirles algo.
I have the ace of clubs.,Tengo el as de tréboles.
Tom heard Mary talking in her sleep.,Tom escuchó a Mary hablando en el sueño.
Tom needed some time to think things over.,Tom necesitó tiempo para reflexionar las cosas.
I like it when it's cold.,Me gusta cuando hace frío.
Don't make fun of her. She just chugged three bottles of beer.,Mejor no te burles de ella. Se acaba de tomar tres botellas de cerveza.
Believe none of what you hear and only half of what you see.,"No creas nada de lo que oigas, y solo la mitad de lo que veas."
He kindly drove me to the station.,Él fue tan amable de llevarme en auto hasta la estación.
Everybody loves Tom.,Todo el mundo quiere a Tom.
Could I help you?,¿Puedo ayudarte?
I don't want that one.,No quiero ése.
I like cartoons.,Me gustan las caricaturas.
You seem very sleepy.,Pareces muy somnoliento.
I know I'm going to regret this.,Sé que voy a lamentar esto.
"You'll have to do it, whether you like it or not.","Tendrás que hacerlo, te guste o no."
The room has two windows.,La habitación tiene dos ventanas.
This isn't the first time it's snowed in Boston on Christmas Day.,No es ésta la primera vez que ha nevado en Boston el día de Navidad.
The store closes at seven.,La tienda cierra a las siete.
He had a dog.,Él tenía un perro.
She is now staying at her uncle's house.,Ahora ella se está quedando en casa de su tío.
Why are you angry with him?,¿Por qué estás enfadada con él?
I'll keep in touch.,Estaré en contacto.
I read about it in the newspaper.,Lo he leído en el periódico.
What you see above the water is just the tip of the iceberg.,Lo que se ve sobre la superficie del mar no es más que la punta de un iceberg.
Tom sat down next to Mary.,Tom se sentó junto a Mary.
How long do Christmas trees last?,¿Cuánto duran los árboles de Navidad?
I wonder what I should get you for your birthday.,Me pregunto qué debería cogerte por tu cumpleaños.
Tom apparently didn't want to go to Mary and John's wedding.,"Aparentemente, Tom no quería ir a la boda de Mary y John."
"Now, it's your turn.",Te toca a ti.
Did Tom tell you anything interesting?,¿Tom te dijo algo interesante?
I'm studying at the University of Hyogo.,Estoy estudiando en la Universidad de Hyogo.
She is ashamed of her old clothes.,Ella está avergonzada de su ropa vieja.
Who is the man sitting in the corner?,¿Quién es ese hombre que está sentado en la esquina?
Where do the airport buses leave from?,¿De dónde parten los autobuses para el aeropuerto?
Tom was killed in a train accident.,Tom murió en un accidente de tren.
Do you really think fish don't feel pain?,¿De verdad piensas que los peces no sienten dolor?
We have a lot of work to do.,Tenemos un montón de trabajo por hacer.
The festival was a great success.,El festival fue un gran éxito.
She is exceedingly sensitive to the cold.,Ella es sumamente sensible al frío.
"All right, but don't say I didn't warn you.","Bueno, pero no digas que no te advertí."
It's very simple.,Es muy simple.
She held him tightly.,Ella le agarró con fuerza.
He was unconscious for three days.,Él estuvo inconsciente por tres días.
"Last year, he spent three months at sea.",El año pasado él pasó tres meses en el mar.
That man ruined them completely.,Ese hombre los ha arruinado completamente.
Tom spends a lot of time helping Mary do her homework.,Tom pasa mucho tiempo ayudando a Mary a hacer su tarea.
It makes no difference to me whether you come or not.,Me da igual si vienes o no.
She stayed at home by herself.,Ella se quedó sola en la casa.
Faith can move mountains.,La fe puede mover montañas.
"I want to be part of the solution, not part of the problem.","Quiero ser parte de la solución, no del problema."
You're an idiot.,Sos un idiota.
Get me some ice.,Tráeme algo de hielo.
We'll figure it out.,Nos enteraremos.
She wouldn't allow me to read the letter.,No me quería dejar leer la carta.
"One of the children is studying, but the others are playing.","Uno de los niños estudia, pero los otros juegan."
I like swimming.,Me gusta nadar.
Please tell Tom that Mary called.,"Decile a Tom que Mary llamó, porfa."
Tom died while he was in Boston.,Tom murió mientras estaba en Boston.
Are you a golfer?,¿Eres golfista?
I thought Tom would surprise Mary and take her to dinner.,Pensé que Tom sorprendería a María y la llevaría a cenar.
You'd do the same for me.,Tú harías lo mismo por mí.
It's true any way you look at it.,A todas luces es cierto.
She refused my invitation.,Ella rechazó mi invitación.
I received a good job offer.,He recibido una buena oferta de trabajo.
I didn't know which one I should buy.,No sabía cuál debía comprar.
I just got my textbooks for this semester.,Acabo de recibir mis libros de texto para este semestre.
How would you like your eggs?,¿Cómo quieres los huevos?
Tom isn't married to Mary.,Tom no está casado con Mary.
This book seems interesting.,Este libro parece interesante.
Fill in your name and address.,Complete con su nombre y dirección.
Doesn't anyone listen?,¿Alguno escucha?
He is still on his back.,Él aún está en cama.
He just loves to bully people.,Él adora acosar a la gente.
Hold the ball in both hands.,Sostén la pelota con ambas manos.
The girls danced to music.,Las chicas bailaban la música.
She wished she had been born twenty years earlier.,Ella deseó haber nacido veinte años atrás.
That's Tom's apartment.,Este es el apartamento de Tom.
We have no sugar.,No tenemos azúcar.
You're still involved.,Todavía estás involucrado.
Who told you my name?,¿Quién te dijo mi nombre?
She brushes her hair in the morning.,Ella se cepilla el pelo por la mañana.
Let's eat first.,Primero comamos.
They ate marshmallows.,Comieron bombones.
How many brothers do you have?,¿Cuántos hermanos tenés?
Spanish is spoken in Central and South America.,En Centro y Sur América se habla español.
Tom forgot to sign his name.,Tom se olvidó de firmar su nombre.
I didn't see anything.,No he visto nada.
I am curious.,Quiero saberlo.
I haven't been sleeping that well.,No he estado durmiendo demasiado bien.
It's chilly.,Hace un biruji que no veas.
Are you sure?,¿Está seguro?
She writes music for a living.,Ella se gana la vida escribiendo música.
Shooting stars are meteorites.,Las estrellas fugaces son meteoritos.
This year I'm living at my grandparents'.,Este año vivo en casa de mis abuelos.
I tried to raise Tom alone.,Traté de criar sola a Tom.
I don't need your charity.,No necesito tu caridad.
I often think about the place where I met you.,Suelo pensar en el lugar donde te conocí.
You should fulfill your promises.,Debes cumplir tus promesas.
